Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,Is_Canceled
2024-07-27 18:38:00,18:38:00,CNR6123423435,Success,CID808389,Mini,Kengeri,RT Nagar,154.0,95.0,,,No,,239,UPI,16,3.3,3.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-20 22:41:00,22:41:00,CNR8139954566,Canceled By Customer,CID964905,eBike,Whitefield,Shivajinagar,,,Driver asked to cancel,,,,190,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,True
2024-07-04 20:05:00,20:05:00,CNR9512441152,Success,CID973052,Prime SUV,Ramamurthy Nagar,HSR Layout,35.0,135.0,,,No,,158,Cash,30,5.0,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-08 00:39:00,00:39:00,CNR4911579405,Canceled By Driver,CID161989,Auto,Banashankari,Frazer Town,,,,Customer related issue,,,1257,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-25 10:09:00,10:09:00,CNR8823718659,Canceled By Driver,CID151112,Prime SUV,Jayanagar,Marathahalli,,,,Personal & Car related issue,,,334,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-11 01:26:00,01:26:00,CNR2451262498,Canceled By Customer,CID310677,Prime Plus,Kammanahalli,Hebbal,,,Driver is not moving towards pickup location,,,,179,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,True
2024-07-30 09:27:00,09:27:00,CNR5298394732,Success,CID239374,Prime Sedan,Vijayanagar,Hebbal,301.0,105.0,,,No,,491,Cash,26,3.1,3.6,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-13 03:00:00,03:00:00,CNR4998331773,Canceled By Customer,CID345141,Bike,Bellandur,RT Nagar,,,Driver is not moving towards pickup location,,,,446,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-19 14:04:00,14:04:00,CNR6068371575,Driver Not Found,CID840177,Mini,Sarjapur Road,Malleshwaram,,,,,,,290,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-30 17:55:00,17:55:00,CNR1750196826,Success,CID738049,Prime SUV,Jayanagar,Ramamurthy Nagar,168.0,95.0,,,No,,111,UPI,3,4.8,3.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-22 18:16:00,18:16:00,CNR5807871399,Success,CID790605,Auto,Bannerghatta Road,Banashankari,168.0,90.0,,,No,,222,UPI,18,4.4,4.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-16 11:01:00,11:01:00,CNR1231819173,Success,CID210158,Prime SUV,Kammanahalli,Nagarbhavi,259.0,115.0,,,No,,101,UPI,18,4.6,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-29 06:02:00,06:02:00,CNR8929070019,Success,CID151736,Bike,Richmond Town,MG Road,266.0,145.0,,,No,,474,Cash,42,4.6,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-04 05:46:00,05:46:00,CNR3851651381,Success,CID333553,Prime SUV,Ramamurthy Nagar,Ulsoor,140.0,100.0,,,No,,483,Cash,16,4.4,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-20 18:47:00,18:47:00,CNR1993170441,Canceled By Driver,CID633342,Bike,Bannerghatta Road,Shivajinagar,,,,Personal & Car related issue,,,108,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-24 22:16:00,22:16:00,CNR3609143973,Canceled By Driver,CID380383,Prime Plus,Chamarajpet,Kammanahalli,,,,Customer related issue,,,146,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,True
2024-07-30 19:17:00,19:17:00,CNR6193403609,Success,CID540361,Mini,Hebbal,Shivajinagar,168.0,120.0,,,No,,1226,UPI,42,3.1,4.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-17 09:49:00,09:49:00,CNR1600249055,Canceled By Driver,CID324523,Prime SUV,Varthur,Indiranagar,,,,Customer related issue,,,194,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-29 14:34:00,14:34:00,CNR8726746326,Success,CID241783,Auto,Mysore Road,RT Nagar,119.0,65.0,,,No,,212,UPI,18,3.1,3.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-19 20:34:00,20:34:00,CNR9131911330,Success,CID454259,Mini,JP Nagar,Basavanagudi,42.0,120.0,,,No,,772,Cash,39,3.8,4.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-19 06:54:00,06:54:00,CNR4006296681,Driver Not Found,CID750983,Auto,RT Nagar,Cox Town,,,,,,,350,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-04 10:05:00,10:05:00,CNR4880408210,Canceled By Customer,CID465510,Prime Plus,Frazer Town,Yeshwanthpur,,,Change of plans,,,,487,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,True
2024-07-24 06:47:00,06:47:00,CNR8599997985,Canceled By Driver,CID992501,Prime Plus,Basavanagudi,Ulsoor,,,,More than permitted people in there,,,128,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,True
2024-07-04 13:49:00,13:49:00,CNR3756078329,Success,CID705059,Prime Plus,Koramangala,Mysore Road,210.0,75.0,,,No,,407,UPI,26,3.1,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-04 23:20:00,23:20:00,CNR4248622677,Canceled By Customer,CID451869,Prime Sedan,Jayanagar,Malleshwaram,,,Change of plans,,,,139,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,True
2024-07-27 03:33:00,03:33:00,CNR8465414818,Canceled By Driver,CID957389,Prime SUV,Rajarajeshwari Nagar,BTM Layout,,,,Customer was coughing/sick,,,360,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-29 16:46:00,16:46:00,CNR1694641618,Driver Not Found,CID326783,Prime Plus,Jayanagar,Hennur,,,,,,,231,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-09 05:32:00,05:32:00,CNR4637747114,Success,CID992160,Prime Plus,Yeshwanthpur,Yelahanka,140.0,60.0,,,No,,106,Cash,11,3.3,5.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-23 08:54:00,08:54:00,CNR7520671306,Success,CID210783,Bike,Jayanagar,Banashankari,105.0,50.0,,,No,,407,UPI,18,4.1,4.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-30 15:07:00,15:07:00,CNR8110451494,Driver Not Found,CID686497,Prime Sedan,Shantinagar,Magadi Road,,,,,,,994,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-08 14:47:00,14:47:00,CNR6072722574,Canceled By Driver,CID969292,eBike,Ulsoor,Majestic,,,,Customer related issue,,,195,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,True
2024-07-27 06:19:00,06:19:00,CNR4522922246,Success,CID404058,Prime SUV,Padmanabhanagar,Bellandur,203.0,40.0,,,No,,720,Cash,14,4.5,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-20 22:47:00,22:47:00,CNR2741257164,Success,CID347492,Bike,Basavanagudi,Devanahalli,224.0,25.0,,,No,,649,Cash,14,4.7,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-18 23:02:00,23:02:00,CNR5411285085,Success,CID591818,eBike,RT Nagar,Peenya,287.0,35.0,,,No,,465,Cash,18,3.2,3.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-04 12:26:00,12:26:00,CNR1948518452,Success,CID430118,Prime Plus,Mysore Road,Sarjapur Road,70.0,35.0,,,No,,352,Cash,47,3.5,5.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-20 15:01:00,15:01:00,CNR8801942910,Canceled By Driver,CID806521,Auto,Kadugodi,Chamarajpet,,,,Customer related issue,,,950,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-05 15:54:00,15:54:00,CNR4591312268,Success,CID429465,Bike,Malleshwaram,Mysore Road,168.0,45.0,,,No,,447,UPI,46,4.7,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-01 11:52:00,11:52:00,CNR8142684280,Driver Not Found,CID898870,eBike,RT Nagar,Chickpet,,,,,,,115,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-12 23:53:00,23:53:00,CNR9612281383,Success,CID298500,Mini,Richmond Town,Rajajinagar,147.0,60.0,,,No,,605,UPI,6,3.9,4.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-16 21:32:00,21:32:00,CNR5361716728,Success,CID966974,Auto,Yelahanka,Hosur Road,140.0,110.0,,,Yes,Customer Demand,494,Cash,15,3.8,4.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-12 14:27:00,14:27:00,CNR9358680733,Success,CID533941,Prime Sedan,Sahakar Nagar,Kammanahalli,70.0,85.0,,,No,,238,Credit Card,48,3.5,3.6,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-10 19:20:00,19:20:00,CNR1461428057,Canceled By Driver,CID980304,Prime Plus,Yeshwanthpur,Shantinagar,,,,Personal & Car related issue,,,338,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,True
2024-07-03 04:41:00,04:41:00,CNR4346167146,Success,CID917248,eBike,Bellandur,Electronic City,175.0,80.0,,,No,,337,UPI,15,4.4,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-02 23:12:00,23:12:00,CNR4565377592,Success,CID134010,Mini,Kammanahalli,Indiranagar,217.0,115.0,,,No,,414,UPI,4,4.0,3.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-12 10:14:00,10:14:00,CNR5394327723,Driver Not Found,CID135064,eBike,Koramangala,HSR Layout,,,,,,,386,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-25 20:10:00,20:10:00,CNR3351814951,Success,CID357321,Prime Sedan,Mysore Road,Hebbal,168.0,110.0,,,No,,497,Cash,46,3.8,4.9,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-27 01:49:00,01:49:00,CNR2994745714,Success,CID460145,Auto,Koramangala,HSR Layout,189.0,30.0,,,No,,348,UPI,18,3.8,4.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-07 08:01:00,08:01:00,CNR7549081148,Driver Not Found,CID569114,Prime SUV,Tumkur Road,Kengeri,,,,,,,431,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-01 04:09:00,04:09:00,CNR7617615904,Success,CID942492,eBike,Shantinagar,Basavanagudi,301.0,105.0,,,No,,936,Cash,36,4.5,4.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-19 09:39:00,09:39:00,CNR5668454195,Driver Not Found,CID191673,Bike,RT Nagar,Whitefield,,,,,,,929,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-22 20:45:00,20:45:00,CNR8263401669,Success,CID718246,Prime Sedan,Yeshwanthpur,Chamarajpet,49.0,95.0,,,No,,347,UPI,14,4.9,3.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-22 21:12:00,21:12:00,CNR4350871080,Success,CID617857,Prime Sedan,Nagarbhavi,Hebbal,49.0,65.0,,,No,,477,Cash,31,3.8,4.6,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-08 09:05:00,09:05:00,CNR1603274633,Success,CID627570,Prime SUV,Chickpet,Hulimavu,161.0,75.0,,,No,,327,Cash,44,3.2,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-30 20:23:00,20:23:00,CNR2942633524,Success,CID433271,eBike,Shantinagar,MG Road,287.0,145.0,,,No,,120,Cash,14,4.5,3.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-27 04:15:00,04:15:00,CNR7299685532,Success,CID604653,Bike,Malleshwaram,Hosur Road,98.0,35.0,,,No,,598,Cash,40,4.0,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-04 12:46:00,12:46:00,CNR6015567009,Success,CID752244,Prime Sedan,Jayanagar,Majestic,217.0,75.0,,,Yes,Customer Demand,111,UPI,30,3.3,3.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-22 06:52:00,06:52:00,CNR9427763512,Canceled By Customer,CID910841,Prime Sedan,Electronic City,Peenya,,,Change of plans,,,,199,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,True
2024-07-18 11:10:00,11:10:00,CNR2050025962,Canceled By Driver,CID580485,Prime Sedan,Langford Town,Shivajinagar,,,,Personal & Car related issue,,,948,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,True
2024-07-16 13:38:00,13:38:00,CNR7513597169,Success,CID254070,Mini,Ramamurthy Nagar,Padmanabhanagar,273.0,30.0,,,No,,352,UPI,43,4.3,3.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-30 05:49:00,05:49:00,CNR3296422890,Success,CID356450,Bike,Koramangala,Koramangala,77.0,85.0,,,No,,434,Cash,37,4.6,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-16 15:29:00,15:29:00,CNR1935621326,Success,CID612009,Prime Plus,Sarjapur Road,MG Road,217.0,100.0,,,No,,185,Cash,2,4.2,3.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-08 02:53:00,02:53:00,CNR9710832298,Success,CID862577,Prime SUV,Whitefield,JP Nagar,203.0,35.0,,,Yes,Customer Demand,226,Cash,47,4.7,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-04 09:48:00,09:48:00,CNR8806880902,Canceled By Driver,CID476967,Prime Sedan,Chamarajpet,Hosur Road,,,,More than permitted people in there,,,467,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,True
2024-07-16 02:22:00,02:22:00,CNR1064172651,Success,CID147499,Prime SUV,Cox Town,Devanahalli,35.0,35.0,,,No,,171,Cash,31,3.8,4.4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-22 09:38:00,09:38:00,CNR6020746585,Success,CID631265,Auto,Sarjapur Road,Koramangala,273.0,135.0,,,No,,116,UPI,9,3.8,4.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-20 17:14:00,17:14:00,CNR8687992948,Success,CID471889,Prime Plus,Cox Town,JP Nagar,189.0,85.0,,,No,,363,Cash,34,3.4,4.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-11 17:28:00,17:28:00,CNR4726496964,Success,CID122476,Mini,Vijayanagar,Richmond Town,35.0,120.0,,,No,,199,UPI,49,4.8,4.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-11 12:15:00,12:15:00,CNR7896517463,Success,CID214464,Mini,Shivajinagar,Shivajinagar,42.0,135.0,,,No,,112,Cash,49,3.8,4.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-06 21:18:00,21:18:00,CNR8119879895,Canceled By Driver,CID777525,Prime Plus,Yelahanka,Yeshwanthpur,,,,More than permitted people in there,,,712,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,True
2024-07-13 09:49:00,09:49:00,CNR9668539369,Driver Not Found,CID709380,Prime SUV,Ulsoor,Kengeri,,,,,,,449,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-12 10:19:00,10:19:00,CNR5328811486,Success,CID115971,Auto,Shivajinagar,HSR Layout,91.0,105.0,,,No,,137,UPI,14,3.7,3.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-14 21:44:00,21:44:00,CNR8956539638,Success,CID445698,Bike,Hulimavu,HSR Layout,63.0,30.0,,,Yes,Other Issue,446,UPI,40,4.4,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-24 16:25:00,16:25:00,CNR9485363376,Driver Not Found,CID473477,Mini,Magadi Road,Shivajinagar,,,,,,,212,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-03 09:23:00,09:23:00,CNR6037280605,Success,CID506771,Prime Plus,Chickpet,Varthur,56.0,70.0,,,No,,226,Cash,15,3.8,4.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-10 16:21:00,16:21:00,CNR7934314257,Success,CID323535,Prime SUV,Yeshwanthpur,Koramangala,217.0,30.0,,,No,,119,Cash,2,4.0,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-18 04:06:00,04:06:00,CNR6334844852,Success,CID929284,Prime Sedan,Rajarajeshwari Nagar,Cox Town,133.0,100.0,,,No,,984,UPI,48,4.7,4.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-04 12:19:00,12:19:00,CNR1897030220,Success,CID839597,Auto,Electronic City,Chickpet,91.0,55.0,,,Yes,Customer Demand,2546,Cash,2,3.3,4.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-17 04:59:00,04:59:00,CNR8240954441,Success,CID435502,Bike,Mysore Road,Marathahalli,301.0,85.0,,,No,,484,Cash,4,3.0,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-06 14:28:00,14:28:00,CNR5619356524,Driver Not Found,CID224186,Prime Sedan,Marathahalli,BTM Layout,,,,,,,900,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-14 15:14:00,15:14:00,CNR1488952884,Success,CID986171,Mini,Indiranagar,Rajarajeshwari Nagar,196.0,110.0,,,Yes,Customer Demand,458,Cash,7,4.8,3.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-04 19:12:00,19:12:00,CNR7445633180,Success,CID992196,eBike,Cox Town,Peenya,231.0,120.0,,,No,,117,Cash,16,4.1,4.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-25 05:48:00,05:48:00,CNR2669171269,Success,CID853516,Mini,Magadi Road,Shivajinagar,217.0,95.0,,,No,,426,Cash,28,4.7,3.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-28 22:51:00,22:51:00,CNR3459535175,Canceled By Customer,CID664815,Bike,Basavanagudi,MG Road,,,Driver is not moving towards pickup location,,,,606,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-23 09:42:00,09:42:00,CNR4939630555,Success,CID298935,Prime Sedan,Majestic,MG Road,196.0,85.0,,,No,,1103,UPI,11,4.4,4.1,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-21 12:22:00,12:22:00,CNR5821060401,Success,CID787949,Auto,HSR Layout,Yelahanka,91.0,75.0,,,No,,208,Cash,12,4.3,3.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-12 07:29:00,07:29:00,CNR9804426644,Canceled By Customer,CID694896,Bike,Basavanagudi,Rajarajeshwari Nagar,,,Wrong Address,,,,853,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-06 20:55:00,20:55:00,CNR6205238318,Canceled By Driver,CID382649,Bike,Yeshwanthpur,Padmanabhanagar,,,,Customer was coughing/sick,,,846,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-19 12:07:00,12:07:00,CNR3805866397,Success,CID392742,eBike,Yeshwanthpur,Yeshwanthpur,217.0,55.0,,,No,,494,Cash,34,4.8,4.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-18 04:06:00,04:06:00,CNR3381212627,Success,CID941789,eBike,Ramamurthy Nagar,Yeshwanthpur,294.0,45.0,,,No,,234,Cash,48,4.0,4.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-21 18:30:00,18:30:00,CNR2894677114,Success,CID167816,eBike,Sahakar Nagar,Devanahalli,70.0,45.0,,,No,,103,UPI,4,4.6,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-11 06:00:00,06:00:00,CNR2977940427,Canceled By Customer,CID513185,Bike,Yelahanka,Hennur,,,Driver asked to cancel,,,,2522,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-19 17:52:00,17:52:00,CNR1716235477,Canceled By Customer,CID477515,Prime Sedan,Bellandur,Malleshwaram,,,Change of plans,,,,128,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,True
2024-07-29 23:14:00,23:14:00,CNR4659437319,Success,CID722863,Prime SUV,Langford Town,Sahakar Nagar,294.0,135.0,,,No,,295,Cash,41,4.5,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-17 10:02:00,10:02:00,CNR5961487050,Success,CID404893,Prime Plus,Hennur,Langford Town,245.0,35.0,,,No,,626,Cash,25,3.8,3.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-15 12:34:00,12:34:00,CNR3137181642,Success,CID197630,Auto,Koramangala,Varthur,112.0,30.0,,,No,,627,Cash,15,4.3,4.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-18 01:33:00,01:33:00,CNR9464552747,Success,CID830304,Prime SUV,Hebbal,Ulsoor,168.0,90.0,,,No,,369,UPI,21,4.6,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-28 03:04:00,03:04:00,CNR4284620975,Canceled By Driver,CID638092,Bike,Kadugodi,Malleshwaram,,,,Personal & Car related issue,,,144,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-29 21:04:00,21:04:00,CNR4793723885,Success,CID842870,Prime SUV,Rajarajeshwari Nagar,Kadugodi,266.0,110.0,,,No,,293,Cash,28,3.2,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-25 13:50:00,13:50:00,CNR3959564071,Success,CID676987,eBike,Yelahanka,Vijayanagar,63.0,65.0,,,Yes,Other Issue,404,Cash,20,3.7,4.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-18 18:58:00,18:58:00,CNR1182702683,Success,CID921077,Prime Sedan,Marathahalli,RT Nagar,126.0,25.0,,,No,,157,Cash,43,3.8,3.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-24 11:58:00,11:58:00,CNR8066937693,Success,CID627380,Prime Plus,Malleshwaram,Peenya,133.0,125.0,,,No,,369,UPI,30,4.0,4.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-17 07:40:00,07:40:00,CNR5156337557,Success,CID192513,Prime Sedan,KR Puram,Shantinagar,49.0,90.0,,,No,,258,Cash,28,3.2,4.9,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-08 08:17:00,08:17:00,CNR1392963688,Success,CID901390,eBike,Ramamurthy Nagar,Ramamurthy Nagar,147.0,105.0,,,No,,186,Cash,35,4.7,4.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-23 17:37:00,17:37:00,CNR6805366540,Success,CID488052,Auto,Bannerghatta Road,Koramangala,301.0,65.0,,,No,,284,UPI,4,3.3,3.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-06 23:54:00,23:54:00,CNR2822758689,Driver Not Found,CID570091,Prime SUV,MG Road,Shantinagar,,,,,,,887,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-07 18:35:00,18:35:00,CNR8319312339,Canceled By Driver,CID251192,Bike,Cox Town,Magadi Road,,,,Personal & Car related issue,,,696,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-16 02:30:00,02:30:00,CNR9343404783,Canceled By Customer,CID316365,Auto,Devanahalli,Rajarajeshwari Nagar,,,Driver is not moving towards pickup location,,,,430,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-10 18:44:00,18:44:00,CNR8626498805,Success,CID120695,Prime Plus,Majestic,Tumkur Road,301.0,135.0,,,No,,167,Cash,40,5.0,4.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-29 16:36:00,16:36:00,CNR3687362287,Success,CID128318,Prime Sedan,Bannerghatta Road,Hennur,210.0,30.0,,,Yes,Other Issue,109,Cash,17,3.2,4.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
